Date,Category,Variable,Units,Year,Value
2/15/2023 0:00,Components of GDP (Nominal),Federal,Billions of dollars,2020,1520.6
2/15/2023 0:00,Components of GDP (Nominal),Federal,Billions of dollars,2021,1609.2
2/15/2023 0:00,Components of GDP (Nominal),Federal,Billions of dollars,2022,1639.6
2/15/2023 0:00,Components of GDP (Nominal),Federal,Billions of dollars,2023,1711
2/15/2023 0:00,Components of GDP (Nominal),Federal,Billions of dollars,2024,1782.1
2/15/2023 0:00,Components of GDP (Nominal),Federal,Billions of dollars,2025,1839.9
2/15/2023 0:00,Components of GDP (Nominal),Federal,Billions of dollars,2026,1892.5
2/15/2023 0:00,Components of GDP (Nominal),Federal,Billions of dollars,2027,1940.5
2/15/2023 0:00,Components of GDP (Nominal),Federal,Billions of dollars,2028,1987.7
2/15/2023 0:00,Components of GDP (Nominal),Federal,Billions of dollars,2029,2034.4
2/15/2023 0:00,Components of GDP (Nominal),Federal,Billions of dollars,2030,2082.6
2/15/2023 0:00,Components of GDP (Nominal),Federal,Billions of dollars,2031,2129.1
2/15/2023 0:00,Components of GDP (Nominal),Federal,Billions of dollars,2032,2164.7
2/15/2023 0:00,Components of GDP (Nominal),Federal,Billions of dollars,2033,2211
2/15/2023 0:00,Components of GDP (Nominal),Federal,"Percentage change, annual rate",2020,7.43
2/15/2023 0:00,Components of GDP (Nominal),Federal,"Percentage change, annual rate",2021,5.826
2/15/2023 0:00,Components of GDP (Nominal),Federal,"Percentage change, annual rate",2022,1.894
2/15/2023 0:00,Components of GDP (Nominal),Federal,"Percentage change, annual rate",2023,4.353
2/15/2023 0:00,Components of GDP (Nominal),Federal,"Percentage change, annual rate",2024,4.153
2/15/2023 0:00,Components of GDP (Nominal),Federal,"Percentage change, annual rate",2025,3.243
2/15/2023 0:00,Components of GDP (Nominal),Federal,"Percentage change, annual rate",2026,2.861
2/15/2023 0:00,Components of GDP (Nominal),Federal,"Percentage change, annual rate",2027,2.532
2/15/2023 0:00,Components of GDP (Nominal),Federal,"Percentage change, annual rate",2028,2.434
2/15/2023 0:00,Components of GDP (Nominal),Federal,"Percentage change, annual rate",2029,2.349
2/15/2023 0:00,Components of GDP (Nominal),Federal,"Percentage change, annual rate",2030,2.369
2/15/2023 0:00,Components of GDP (Nominal),Federal,"Percentage change, annual rate",2031,2.232
2/15/2023 0:00,Components of GDP (Nominal),Federal,"Percentage change, annual rate",2032,1.67
2/15/2023 0:00,Components of GDP (Nominal),Federal,"Percentage change, annual rate",2033,2.139
2/15/2023 0:00,Components of GDP (Nominal),State and local ,Billions of dollars,2020,2408.3
2/15/2023 0:00,Components of GDP (Nominal),State and local ,Billions of dollars,2021,2551.6
2/15/2023 0:00,Components of GDP (Nominal),State and local ,Billions of dollars,2022,2797.3
2/15/2023 0:00,Components of GDP (Nominal),State and local ,Billions of dollars,2023,2951.6
2/15/2023 0:00,Components of GDP (Nominal),State and local ,Billions of dollars,2024,3076.1
2/15/2023 0:00,Components of GDP (Nominal),State and local ,Billions of dollars,2025,3189.7
2/15/2023 0:00,Components of GDP (Nominal),State and local ,Billions of dollars,2026,3306.3
2/15/2023 0:00,Components of GDP (Nominal),State and local ,Billions of dollars,2027,3427.8
2/15/2023 0:00,Components of GDP (Nominal),State and local ,Billions of dollars,2028,3556.3
2/15/2023 0:00,Components of GDP (Nominal),State and local ,Billions of dollars,2029,3688.9
2/15/2023 0:00,Components of GDP (Nominal),State and local ,Billions of dollars,2030,3823.6
2/15/2023 0:00,Components of GDP (Nominal),State and local ,Billions of dollars,2031,3961.6
2/15/2023 0:00,Components of GDP (Nominal),State and local ,Billions of dollars,2032,4103.4
2/15/2023 0:00,Components of GDP (Nominal),State and local ,Billions of dollars,2033,4249.6
2/15/2023 0:00,Components of GDP (Nominal),State and local ,"Percentage change, annual rate",2020,2.721
2/15/2023 0:00,Components of GDP (Nominal),State and local ,"Percentage change, annual rate",2021,5.947
2/15/2023 0:00,Components of GDP (Nominal),State and local ,"Percentage change, annual rate",2022,9.629
2/15/2023 0:00,Components of GDP (Nominal),State and local ,"Percentage change, annual rate",2023,5.516
2/15/2023 0:00,Components of GDP (Nominal),State and local ,"Percentage change, annual rate",2024,4.219
2/15/2023 0:00,Components of GDP (Nominal),State and local ,"Percentage change, annual rate",2025,3.691
2/15/2023 0:00,Components of GDP (Nominal),State and local ,"Percentage change, annual rate",2026,3.657
2/15/2023 0:00,Components of GDP (Nominal),State and local ,"Percentage change, annual rate",2027,3.673
2/15/2023 0:00,Components of GDP (Nominal),State and local ,"Percentage change, annual rate",2028,3.749
2/15/2023 0:00,Components of GDP (Nominal),State and local ,"Percentage change, annual rate",2029,3.727
2/15/2023 0:00,Components of GDP (Nominal),State and local ,"Percentage change, annual rate",2030,3.651
2/15/2023 0:00,Components of GDP (Nominal),State and local ,"Percentage change, annual rate",2031,3.609
2/15/2023 0:00,Components of GDP (Nominal),State and local ,"Percentage change, annual rate",2032,3.579
2/15/2023 0:00,Components of GDP (Nominal),State and local ,"Percentage change, annual rate",2033,3.562
2/15/2023 0:00,Components of GDP (Nominal),Net Exports of Goods and Services,Billions of dollars,2020,-627.5
2/15/2023 0:00,Components of GDP (Nominal),Net Exports of Goods and Services,Billions of dollars,2021,-861.7
2/15/2023 0:00,Components of GDP (Nominal),Net Exports of Goods and Services,Billions of dollars,2022,-1006.3
2/15/2023 0:00,Components of GDP (Nominal),Net Exports of Goods and Services,Billions of dollars,2023,-1039.1
2/15/2023 0:00,Components of GDP (Nominal),Net Exports of Goods and Services,Billions of dollars,2024,-959.3
2/15/2023 0:00,Components of GDP (Nominal),Net Exports of Goods and Services,Billions of dollars,2025,-902.3
2/15/2023 0:00,Components of GDP (Nominal),Net Exports of Goods and Services,Billions of dollars,2026,-925.1
2/15/2023 0:00,Components of GDP (Nominal),Net Exports of Goods and Services,Billions of dollars,2027,-959.3
2/15/2023 0:00,Components of GDP (Nominal),Net Exports of Goods and Services,Billions of dollars,2028,-989
2/15/2023 0:00,Components of GDP (Nominal),Net Exports of Goods and Services,Billions of dollars,2029,-1003.5
2/15/2023 0:00,Components of GDP (Nominal),Net Exports of Goods and Services,Billions of dollars,2030,-1025.3
2/15/2023 0:00,Components of GDP (Nominal),Net Exports of Goods and Services,Billions of dollars,2031,-1045.9
2/15/2023 0:00,Components of GDP (Nominal),Net Exports of Goods and Services,Billions of dollars,2032,-1073.7
2/15/2023 0:00,Components of GDP (Nominal),Net Exports of Goods and Services,Billions of dollars,2033,-1105.7
2/15/2023 0:00,Components of GDP (Nominal),Exports,Billions of dollars,2020,2148.7
2/15/2023 0:00,Components of GDP (Nominal),Exports,Billions of dollars,2021,2539.6
2/15/2023 0:00,Components of GDP (Nominal),Exports,Billions of dollars,2022,2983.3
2/15/2023 0:00,Components of GDP (Nominal),Exports,Billions of dollars,2023,2878.9
2/15/2023 0:00,Components of GDP (Nominal),Exports,Billions of dollars,2024,3038.8
2/15/2023 0:00,Components of GDP (Nominal),Exports,Billions of dollars,2025,3258.5
2/15/2023 0:00,Components of GDP (Nominal),Exports,Billions of dollars,2026,3404.5
2/15/2023 0:00,Components of GDP (Nominal),Exports,Billions of dollars,2027,3542.7
2/15/2023 0:00,Components of GDP (Nominal),Exports,Billions of dollars,2028,3685.4
2/15/2023 0:00,Components of GDP (Nominal),Exports,Billions of dollars,2029,3831.2
2/15/2023 0:00,Components of GDP (Nominal),Exports,Billions of dollars,2030,3978.4
2/15/2023 0:00,Components of GDP (Nominal),Exports,Billions of dollars,2031,4129.9
2/15/2023 0:00,Components of GDP (Nominal),Exports,Billions of dollars,2032,4281.1
2/15/2023 0:00,Components of GDP (Nominal),Exports,Billions of dollars,2033,4431.2
2/15/2023 0:00,Components of GDP (Nominal),Exports,"Percentage change, annual rate",2020,-15.355
2/15/2023 0:00,Components of GDP (Nominal),Exports,"Percentage change, annual rate",2021,18.196
2/15/2023 0:00,Components of GDP (Nominal),Exports,"Percentage change, annual rate",2022,17.47
2/15/2023 0:00,Components of GDP (Nominal),Exports,"Percentage change, annual rate",2023,-3.5
2/15/2023 0:00,Components of GDP (Nominal),Exports,"Percentage change, annual rate",2024,5.554
2/15/2023 0:00,Components of GDP (Nominal),Exports,"Percentage change, annual rate",2025,7.231
2/15/2023 0:00,Components of GDP (Nominal),Exports,"Percentage change, annual rate",2026,4.478
2/15/2023 0:00,Components of GDP (Nominal),Exports,"Percentage change, annual rate",2027,4.062
2/15/2023 0:00,Components of GDP (Nominal),Exports,"Percentage change, annual rate",2028,4.027
2/15/2023 0:00,Components of GDP (Nominal),Exports,"Percentage change, annual rate",2029,3.956
2/15/2023 0:00,Components of GDP (Nominal),Exports,"Percentage change, annual rate",2030,3.842
2/15/2023 0:00,Components of GDP (Nominal),Exports,"Percentage change, annual rate",2031,3.805
2/15/2023 0:00,Components of GDP (Nominal),Exports,"Percentage change, annual rate",2032,3.661
2/15/2023 0:00,Components of GDP (Nominal),Exports,"Percentage change, annual rate",2033,3.506
2/15/2023 0:00,Components of GDP (Nominal),Imports,Billions of dollars,2020,2776.1
2/15/2023 0:00,Components of GDP (Nominal),Imports,Billions of dollars,2021,3401.4
2/15/2023 0:00,Components of GDP (Nominal),Imports,Billions of dollars,2022,3989.6
2/15/2023 0:00,Components of GDP (Nominal),Imports,Billions of dollars,2023,3918
2/15/2023 0:00,Components of GDP (Nominal),Imports,Billions of dollars,2024,3998
2/15/2023 0:00,Components of GDP (Nominal),Imports,Billions of dollars,2025,4160.8
2/15/2023 0:00,Components of GDP (Nominal),Imports,Billions of dollars,2026,4329.5
2/15/2023 0:00,Components of GDP (Nominal),Imports,Billions of dollars,2027,4502.1
2/15/2023 0:00,Components of GDP (Nominal),Imports,Billions of dollars,2028,4674.4
2/15/2023 0:00,Components of GDP (Nominal),Imports,Billions of dollars,2029,4834.8
2/15/2023 0:00,Components of GDP (Nominal),Imports,Billions of dollars,2030,5003.7
2/15/2023 0:00,Components of GDP (Nominal),Imports,Billions of dollars,2031,5175.7
2/15/2023 0:00,Components of GDP (Nominal),Imports,Billions of dollars,2032,5354.8
2/15/2023 0:00,Components of GDP (Nominal),Imports,Billions of dollars,2033,5536.9
2/15/2023 0:00,Components of GDP (Nominal),Imports,"Percentage change, annual rate",2020,-10.943
2/15/2023 0:00,Components of GDP (Nominal),Imports,"Percentage change, annual rate",2021,22.521
2/15/2023 0:00,Components of GDP (Nominal),Imports,"Percentage change, annual rate",2022,17.294
2/15/2023 0:00,Components of GDP (Nominal),Imports,"Percentage change, annual rate",2023,-1.794
2/15/2023 0:00,Components of GDP (Nominal),Imports,"Percentage change, annual rate",2024,2.043
2/15/2023 0:00,Components of GDP (Nominal),Imports,"Percentage change, annual rate",2025,4.07
2/15/2023 0:00,Components of GDP (Nominal),Imports,"Percentage change, annual rate",2026,4.055
2/15/2023 0:00,Components of GDP (Nominal),Imports,"Percentage change, annual rate",2027,3.984
2/15/2023 0:00,Components of GDP (Nominal),Imports,"Percentage change, annual rate",2028,3.827
2/15/2023 0:00,Components of GDP (Nominal),Imports,"Percentage change, annual rate",2029,3.43
2/15/2023 0:00,Components of GDP (Nominal),Imports,"Percentage change, annual rate",2030,3.495
2/15/2023 0:00,Components of GDP (Nominal),Imports,"Percentage change, annual rate",2031,3.437
2/15/2023 0:00,Components of GDP (Nominal),Imports,"Percentage change, annual rate",2032,3.46
2/15/2023 0:00,Components of GDP (Nominal),Imports,"Percentage change, annual rate",2033,3.4
2/15/2023 0:00,Components of GDP (Nominal),Memorandum: Balance on Current Account,Billions of dollars,2020,-592.5
2/15/2023 0:00,Components of GDP (Nominal),Memorandum: Balance on Current Account,Billions of dollars,2021,-861.4
2/15/2023 0:00,Components of GDP (Nominal),Memorandum: Balance on Current Account,Billions of dollars,2022,-1019.1
2/15/2023 0:00,Components of GDP (Nominal),Memorandum: Balance on Current Account,Billions of dollars,2023,-1071.8
2/15/2023 0:00,Components of GDP (Nominal),Memorandum: Balance on Current Account,Billions of dollars,2024,-1007.9
2/15/2023 0:00,Components of GDP (Nominal),Memorandum: Balance on Current Account,Billions of dollars,2025,-959.1
2/15/2023 0:00,Components of GDP (Nominal),Memorandum: Balance on Current Account,Billions of dollars,2026,-979.2
2/15/2023 0:00,Components of GDP (Nominal),Memorandum: Balance on Current Account,Billions of dollars,2027,-1025.2
2/15/2023 0:00,Components of GDP (Nominal),Memorandum: Balance on Current Account,Billions of dollars,2028,-1074.6
2/15/2023 0:00,Components of GDP (Nominal),Memorandum: Balance on Current Account,Billions of dollars,2029,-1104.5
2/15/2023 0:00,Components of GDP (Nominal),Memorandum: Balance on Current Account,Billions of dollars,2030,-1140.4
2/15/2023 0:00,Components of GDP (Nominal),Memorandum: Balance on Current Account,Billions of dollars,2031,-1176.3
2/15/2023 0:00,Components of GDP (Nominal),Memorandum: Balance on Current Account,Billions of dollars,2032,-1224
2/15/2023 0:00,Components of GDP (Nominal),Memorandum: Balance on Current Account,Billions of dollars,2033,-1277.6
2/15/2023 0:00,Components of GDP (Real),Personal Consumption Expenditures,Billions of chained (2012) dollars,2020,12700.7
2/15/2023 0:00,Components of GDP (Real),Personal Consumption Expenditures,Billions of chained (2012) dollars,2021,13754.1
2/15/2023 0:00,Components of GDP (Real),Personal Consumption Expenditures,Billions of chained (2012) dollars,2022,14143.6
2/15/2023 0:00,Components of GDP (Real),Personal Consumption Expenditures,Billions of chained (2012) dollars,2023,14384.9
2/15/2023 0:00,Components of GDP (Real),Personal Consumption Expenditures,Billions of chained (2012) dollars,2024,14581.7
2/15/2023 0:00,Components of GDP (Real),Personal Consumption Expenditures,Billions of chained (2012) dollars,2025,14832.2
2/15/2023 0:00,Components of GDP (Real),Personal Consumption Expenditures,Billions of chained (2012) dollars,2026,15103.9
2/15/2023 0:00,Components of GDP (Real),Personal Consumption Expenditures,Billions of chained (2012) dollars,2027,15406.4
2/15/2023 0:00,Components of GDP (Real),Personal Consumption Expenditures,Billions of chained (2012) dollars,2028,15703.9
2/15/2023 0:00,Components of GDP (Real),Personal Consumption Expenditures,Billions of chained (2012) dollars,2029,16011.2
2/15/2023 0:00,Components of GDP (Real),Personal Consumption Expenditures,Billions of chained (2012) dollars,2030,16331
2/15/2023 0:00,Components of GDP (Real),Personal Consumption Expenditures,Billions of chained (2012) dollars,2031,16659.5
2/15/2023 0:00,Components of GDP (Real),Personal Consumption Expenditures,Billions of chained (2012) dollars,2032,17009
2/15/2023 0:00,Components of GDP (Real),Personal Consumption Expenditures,Billions of chained (2012) dollars,2033,17349.6
2/15/2023 0:00,Components of GDP (Real),Personal Consumption Expenditures,"Percentage change, annual rate",2020,-2.99
2/15/2023 0:00,Components of GDP (Real),Personal Consumption Expenditures,"Percentage change, annual rate",2021,8.293
2/15/2023 0:00,Components of GDP (Real),Personal Consumption Expenditures,"Percentage change, annual rate",2022,2.832
2/15/2023 0:00,Components of GDP (Real),Personal Consumption Expenditures,"Percentage change, annual rate",2023,1.705
2/15/2023 0:00,Components of GDP (Real),Personal Consumption Expenditures,"Percentage change, annual rate",2024,1.367
2/15/2023 0:00,Components of GDP (Real),Personal Consumption Expenditures,"Percentage change, annual rate",2025,1.718
2/15/2023 0:00,Components of GDP (Real),Personal Consumption Expenditures,"Percentage change, annual rate",2026,1.832
2/15/2023 0:00,Components of GDP (Real),Personal Consumption Expenditures,"Percentage change, annual rate",2027,2.002
2/15/2023 0:00,Components of GDP (Real),Personal Consumption Expenditures,"Percentage change, annual rate",2028,1.93
2/15/2023 0:00,Components of GDP (Real),Personal Consumption Expenditures,"Percentage change, annual rate",2029,1.957
2/15/2023 0:00,Components of GDP (Real),Personal Consumption Expenditures,"Percentage change, annual rate",2030,1.997
2/15/2023 0:00,Components of GDP (Real),Personal Consumption Expenditures,"Percentage change, annual rate",2031,2.011
2/15/2023 0:00,Components of GDP (Real),Personal Consumption Expenditures,"Percentage change, annual rate",2032,2.098
2/15/2023 0:00,Components of GDP (Real),Personal Consumption Expenditures,"Percentage change, annual rate",2033,2.002
2/15/2023 0:00,Components of GDP (Real),Gross Private Domestic Investment,Billions of chained (2012) dollars,2020,3306.5
2/15/2023 0:00,Components of GDP (Real),Gross Private Domestic Investment,Billions of chained (2012) dollars,2021,3603
2/15/2023 0:00,Components of GDP (Real),Gross Private Domestic Investment,Billions of chained (2012) dollars,2022,3733.6
2/15/2023 0:00,Components of GDP (Real),Gross Private Domestic Investment,Billions of chained (2012) dollars,2023,3492.9
2/15/2023 0:00,Components of GDP (Real),Gross Private Domestic Investment,Billions of chained (2012) dollars,2024,3548
2/15/2023 0:00,Components of GDP (Real),Gross Private Domestic Investment,Billions of chained (2012) dollars,2025,3792
2/15/2023 0:00,Components of GDP (Real),Gross Private Domestic Investment,Billions of chained (2012) dollars,2026,4030.1
2/15/2023 0:00,Components of GDP (Real),Gross Private Domestic Investment,Billions of chained (2012) dollars,2027,4225.1
2/15/2023 0:00,Components of GDP (Real),Gross Private Domestic Investment,Billions of chained (2012) dollars,2028,4362.1
2/15/2023 0:00,Components of GDP (Real),Gross Private Domestic Investment,Billions of chained (2012) dollars,2029,4469.9
2/15/2023 0:00,Components of GDP (Real),Gross Private Domestic Investment,Billions of chained (2012) dollars,2030,4571.3
2/15/2023 0:00,Components of GDP (Real),Gross Private Domestic Investment,Billions of chained (2012) dollars,2031,4665.7
2/15/2023 0:00,Components of GDP (Real),Gross Private Domestic Investment,Billions of chained (2012) dollars,2032,4750
2/15/2023 0:00,Components of GDP (Real),Gross Private Domestic Investment,Billions of chained (2012) dollars,2033,4836.1
2/15/2023 0:00,Components of GDP (Real),Gross Private Domestic Investment,"Percentage change, annual rate",2020,-5.331
2/15/2023 0:00,Components of GDP (Real),Gross Private Domestic Investment,"Percentage change, annual rate",2021,8.967
2/15/2023 0:00,Components of GDP (Real),Gross Private Domestic Investment,"Percentage change, annual rate",2022,3.625
2/15/2023 0:00,Components of GDP (Real),Gross Private Domestic Investment,"Percentage change, annual rate",2023,-6.448
2/15/2023 0:00,Components of GDP (Real),Gross Private Domestic Investment,"Percentage change, annual rate",2024,1.579
2/15/2023 0:00,Components of GDP (Real),Gross Private Domestic Investment,"Percentage change, annual rate",2025,6.874
2/15/2023 0:00,Components of GDP (Real),Gross Private Domestic Investment,"Percentage change, annual rate",2026,6.281
2/15/2023 0:00,Components of GDP (Real),Gross Private Domestic Investment,"Percentage change, annual rate",2027,4.838
2/15/2023 0:00,Components of GDP (Real),Gross Private Domestic Investment,"Percentage change, annual rate",2028,3.242
2/15/2023 0:00,Components of GDP (Real),Gross Private Domestic Investment,"Percentage change, annual rate",2029,2.472
2/15/2023 0:00,Components of GDP (Real),Gross Private Domestic Investment,"Percentage change, annual rate",2030,2.267
2/15/2023 0:00,Components of GDP (Real),Gross Private Domestic Investment,"Percentage change, annual rate",2031,2.064
2/15/2023 0:00,Components of GDP (Real),Gross Private Domestic Investment,"Percentage change, annual rate",2032,1.806
2/15/2023 0:00,Components of GDP (Real),Gross Private Domestic Investment,"Percentage change, annual rate",2033,1.811
2/15/2023 0:00,Components of GDP (Real),Nonresidential fixed investment,Billions of chained (2012) dollars,2020,2666
2/15/2023 0:00,Components of GDP (Real),Nonresidential fixed investment,Billions of chained (2012) dollars,2021,2835.4
2/15/2023 0:00,Components of GDP (Real),Nonresidential fixed investment,Billions of chained (2012) dollars,2022,2938.8
2/15/2023 0:00,Components of GDP (Real),Nonresidential fixed investment,Billions of chained (2012) dollars,2023,2975.1
2/15/2023 0:00,Components of GDP (Real),Nonresidential fixed investment,Billions of chained (2012) dollars,2024,3032.7
2/15/2023 0:00,Components of GDP (Real),Nonresidential fixed investment,Billions of chained (2012) dollars,2025,3168.9
2/15/2023 0:00,Components of GDP (Real),Nonresidential fixed investment,Billions of chained (2012) dollars,2026,3321.2
2/15/2023 0:00,Components of GDP (Real),Nonresidential fixed investment,Billions of chained (2012) dollars,2027,3464.1
2/15/2023 0:00,Components of GDP (Real),Nonresidential fixed investment,Billions of chained (2012) dollars,2028,3591.5
2/15/2023 0:00,Components of GDP (Real),Nonresidential fixed investment,Billions of chained (2012) dollars,2029,3699
2/15/2023 0:00,Components of GDP (Real),Nonresidential fixed investment,Billions of chained (2012) dollars,2030,3810.5
2/15/2023 0:00,Components of GDP (Real),Nonresidential fixed investment,Billions of chained (2012) dollars,2031,3920.3
2/15/2023 0:00,Components of GDP (Real),Nonresidential fixed investment,Billions of chained (2012) dollars,2032,4023.9
2/15/2023 0:00,Components of GDP (Real),Nonresidential fixed investment,Billions of chained (2012) dollars,2033,4129.6
2/15/2023 0:00,Components of GDP (Real),Nonresidential fixed investment,"Percentage change, annual rate",2020,-4.941
2/15/2023 0:00,Components of GDP (Real),Nonresidential fixed investment,"Percentage change, annual rate",2021,6.352
2/15/2023 0:00,Components of GDP (Real),Nonresidential fixed investment,"Percentage change, annual rate",2022,3.648
2/15/2023 0:00,Components of GDP (Real),Nonresidential fixed investment,"Percentage change, annual rate",2023,1.233
2/15/2023 0:00,Components of GDP (Real),Nonresidential fixed investment,"Percentage change, annual rate",2024,1.937
2/15/2023 0:00,Components of GDP (Real),Nonresidential fixed investment,"Percentage change, annual rate",2025,4.49
2/15/2023 0:00,Components of GDP (Real),Nonresidential fixed investment,"Percentage change, annual rate",2026,4.805
2/15/2023 0:00,Components of GDP (Real),Nonresidential fixed investment,"Percentage change, annual rate",2027,4.304
2/15/2023 0:00,Components of GDP (Real),Nonresidential fixed investment,"Percentage change, annual rate",2028,3.677
2/15/2023 0:00,Components of GDP (Real),Nonresidential fixed investment,"Percentage change, annual rate",2029,2.993
2/15/2023 0:00,Components of GDP (Real),Nonresidential fixed investment,"Percentage change, annual rate",2030,3.012
2/15/2023 0:00,Components of GDP (Real),Nonresidential fixed investment,"Percentage change, annual rate",2031,2.882
2/15/2023 0:00,Components of GDP (Real),Nonresidential fixed investment,"Percentage change, annual rate",2032,2.641
2/15/2023 0:00,Components of GDP (Real),Nonresidential fixed investment,"Percentage change, annual rate",2033,2.627
2/15/2023 0:00,Components of GDP (Real),Residential fixed investment ,Billions of chained (2012) dollars,2020,649.8
2/15/2023 0:00,Components of GDP (Real),Residential fixed investment ,Billions of chained (2012) dollars,2021,719.4
2/15/2023 0:00,Components of GDP (Real),Residential fixed investment ,Billions of chained (2012) dollars,2022,643.4
2/15/2023 0:00,Components of GDP (Real),Residential fixed investment ,Billions of chained (2012) dollars,2023,513.1
2/15/2023 0:00,Components of GDP (Real),Residential fixed investment ,Billions of chained (2012) dollars,2024,512.9
2/15/2023 0:00,Components of GDP (Real),Residential fixed investment ,Billions of chained (2012) dollars,2025,563.4
2/15/2023 0:00,Components of GDP (Real),Residential fixed investment ,Billions of chained (2012) dollars,2026,630.9
2/15/2023 0:00,Components of GDP (Real),Residential fixed investment ,Billions of chained (2012) dollars,2027,674.4
2/15/2023 0:00,Components of GDP (Real),Residential fixed investment ,Billions of chained (2012) dollars,2028,692.5
2/15/2023 0:00,Components of GDP (Real),Residential fixed investment ,Billions of chained (2012) dollars,2029,698.7
2/15/2023 0:00,Components of GDP (Real),Residential fixed investment ,Billions of chained (2012) dollars,2030,697.4
2/15/2023 0:00,Components of GDP (Real),Residential fixed investment ,Billions of chained (2012) dollars,2031,692.9
2/15/2023 0:00,Components of GDP (Real),Residential fixed investment ,Billions of chained (2012) dollars,2032,685.9
2/15/2023 0:00,Components of GDP (Real),Residential fixed investment ,Billions of chained (2012) dollars,2033,679
2/15/2023 0:00,Components of GDP (Real),Residential fixed investment ,"Percentage change, annual rate",2020,7.193
2/15/2023 0:00,Components of GDP (Real),Residential fixed investment ,"Percentage change, annual rate",2021,10.7
2/15/2023 0:00,Components of GDP (Real),Residential fixed investment ,"Percentage change, annual rate",2022,-10.558
2/15/2023 0:00,Components of GDP (Real),Residential fixed investment ,"Percentage change, annual rate",2023,-20.249
2/15/2023 0:00,Components of GDP (Real),Residential fixed investment ,"Percentage change, annual rate",2024,-0.051
2/15/2023 0:00,Components of GDP (Real),Residential fixed investment ,"Percentage change, annual rate",2025,9.853
2/15/2023 0:00,Components of GDP (Real),Residential fixed investment ,"Percentage change, annual rate",2026,11.987
2/15/2023 0:00,Components of GDP (Real),Residential fixed investment ,"Percentage change, annual rate",2027,6.893
2/15/2023 0:00,Components of GDP (Real),Residential fixed investment ,"Percentage change, annual rate",2028,2.67
2/15/2023 0:00,Components of GDP (Real),Residential fixed investment ,"Percentage change, annual rate",2029,0.896
2/15/2023 0:00,Components of GDP (Real),Residential fixed investment ,"Percentage change, annual rate",2030,-0.174
2/15/2023 0:00,Components of GDP (Real),Residential fixed investment ,"Percentage change, annual rate",2031,-0.644
2/15/2023 0:00,Components of GDP (Real),Residential fixed investment ,"Percentage change, annual rate",2032,-1.018
2/15/2023 0:00,Components of GDP (Real),Residential fixed investment ,"Percentage change, annual rate",2033,-0.997
2/15/2023 0:00,Components of GDP (Real),Change in private inventories,Billions of chained (2012) dollars,2020,-54.6
2/15/2023 0:00,Components of GDP (Real),Change in private inventories,Billions of chained (2012) dollars,2021,-19.4
2/15/2023 0:00,Components of GDP (Real),Change in private inventories,Billions of chained (2012) dollars,2022,110.9
2/15/2023 0:00,Components of GDP (Real),Change in private inventories,Billions of chained (2012) dollars,2023,17.4
2/15/2023 0:00,Components of GDP (Real),Change in private inventories,Billions of chained (2012) dollars,2024,19.6
2/15/2023 0:00,Components of GDP (Real),Change in private inventories,Billions of chained (2012) dollars,2025,64.6
2/15/2023 0:00,Components of GDP (Real),Change in private inventories,Billions of chained (2012) dollars,2026,63
2/15/2023 0:00,Components of GDP (Real),Change in private inventories,Billions of chained (2012) dollars,2027,61.7
2/15/2023 0:00,Components of GDP (Real),Change in private inventories,Billions of chained (2012) dollars,2028,54.2
2/15/2023 0:00,Components of GDP (Real),Change in private inventories,Billions of chained (2012) dollars,2029,54
2/15/2023 0:00,Components of GDP (Real),Change in private inventories,Billions of chained (2012) dollars,2030,55.4
2/15/2023 0:00,Components of GDP (Real),Change in private inventories,Billions of chained (2012) dollars,2031,56.8
2/15/2023 0:00,Components of GDP (Real),Change in private inventories,Billions of chained (2012) dollars,2032,58.4
2/15/2023 0:00,Components of GDP (Real),Change in private inventories,Billions of chained (2012) dollars,2033,59.8
2/15/2023 0:00,Components of GDP (Real),Government Consumption Expenditures and Gross Investment,Billions of chained (2012) dollars,2020,3406.7
2/15/2023 0:00,Components of GDP (Real),Government Consumption Expenditures and Gross Investment,Billions of chained (2012) dollars,2021,3426.3
2/15/2023 0:00,Components of GDP (Real),Government Consumption Expenditures and Gross Investment,Billions of chained (2012) dollars,2022,3396.7
2/15/2023 0:00,Components of GDP (Real),Government Consumption Expenditures and Gross Investment,Billions of chained (2012) dollars,2023,3437.4
2/15/2023 0:00,Components of GDP (Real),Government Consumption Expenditures and Gross Investment,Billions of chained (2012) dollars,2024,3478.7
2/15/2023 0:00,Components of GDP (Real),Government Consumption Expenditures and Gross Investment,Billions of chained (2012) dollars,2025,3508.1
2/15/2023 0:00,Components of GDP (Real),Government Consumption Expenditures and Gross Investment,Billions of chained (2012) dollars,2026,3535.5
2/15/2023 0:00,Components of GDP (Real),Government Consumption Expenditures and Gross Investment,Billions of chained (2012) dollars,2027,3560
2/15/2023 0:00,Components of GDP (Real),Government Consumption Expenditures and Gross Investment,Billions of chained (2012) dollars,2028,3582.4
2/15/2023 0:00,Components of GDP (Real),Government Consumption Expenditures and Gross Investment,Billions of chained (2012) dollars,2029,3601.1
2/15/2023 0:00,Components of GDP (Real),Government Consumption Expenditures and Gross Investment,Billions of chained (2012) dollars,2030,3617.8
2/15/2023 0:00,Components of GDP (Real),Government Consumption Expenditures and Gross Investment,Billions of chained (2012) dollars,2031,3632.2
2/15/2023 0:00,Components of GDP (Real),Government Consumption Expenditures and Gross Investment,Billions of chained (2012) dollars,2032,3639.6
